IdOperacion,Sucursal,Rubro,Moneda,IMP_Capital,Saldo_Capital,Rubro_GastoJudicial,Saldo_GastoJudicial,Regional
1375249-02619497-00,310,0,0,49137.36,0.00,8650110510300,16927.32,300
1375249-02619497-99,310,0,0,10945.17,0.00,8650110510399,10945.17,300
1375254-02480912-00,310,0,0,33000.00,0.00,8650110510800,2288.24,300
1375254-02480912-99,310,0,0,8098.40,0.00,8650110510899,8098.40,300
1375285-01958645-00,258,0,0,0.00,0.00,8650410300000,3.92,250
1375285-01958645-00,258,0,0,20500.00,0.00,8650110511000,2008.59,250
1375356-01960569-00,258,0,0,0.00,0.00,8650410300000,5.55,250
1375356-01960569-00,258,0,0,14000.00,0.00,8650110510800,3558.07,250
1375462-01959325-00,310,0,0,0.00,0.00,8650410300000,21.92,300
1375462-01959325-00,310,0,0,20580.00,0.00,8650110510300,11181.55,300
1375464-02513825-00,713,0,0,0.00,0.00,8650410300000,9.48,700
1375464-02513825-00,713,0,0,8000.00,0.00,8650110510800,4830.76,700
1375484-02245649-00,713,0,0,0.00,0.00,8650410300000,5.00,700
1375503-01959589-00,307,0,0,0.00,0.00,8650410300000,11.88,300
1375503-01959589-00,310,0,0,14000.00,0.00,8650110510300,8088.52,300
1375507-02609524-99,903,0,0,13471.68,0.00,8650110510899,13471.68,900
1375533-02407166-00,258,0,0,0.00,0.00,8650410300000,18.48,250
1375533-02407166-00,258,0,0,20000.00,0.00,8650110510800,9432.15,250
1375604-03322586-00,713,0,0,35000.00,0.00,8650110510700,5602.73,700
1375608-03430827-00,310,0,0,8000.00,0.00,8650110510300,1681.76,300
137563-01394207-01,258,0,0,39323.25,0.00,8650110510800,2569.61,250
137563-01394207-99,258,0,0,8342.92,0.00,8650110510899,8342.92,250
137571-00315152-00,713,0,0,32000.00,0.00,8650110550800,29461.80,700
137571-00315152-00,713,8650110550800,0,0.00,29461.80,8650410200000,1030.00,700
1375734-01984309-00,310,0,0,0.00,0.00,8650410300000,25.88,300
1375734-01984309-00,310,0,0,35000.00,0.00,8650110510800,13208.32,300
137577-02478574-00,310,0,0,0.00,0.00,8650410300000,50.52,300
137577-02478574-00,310,0,0,61740.00,0.00,8650110510800,25769.85,300
137577-02478574-00,310,8650110510800,0,0.00,25769.85,8650410200000,1310.00,300
1375770-01959941-00,256,0,0,0.00,0.00,8650410300000,12.24,250
1375770-01959941-00,258,0,0,9000.00,0.00,8650110510800,6236.56,250
1375797-02596760-00,606,0,0,102900.00,0.00,8650110510100,46789.25,600
1375797-02596760-00,606,8650110510100,0,0.00,46789.25,8650410200000,3805.27,600
1375797-02596760-99,606,0,0,18201.00,0.00,8650110510199,18201.00,600
1375951-01962236-00,213,0,0,0.00,0.00,8650410300000,0.99,200
13760-00040146-00,258,0,101,3100.00,0.00,8650120530800,2706.83,250
13760-00040146-00,258,8650120530800,0,0.00,2706.83,8650410200000,173.19,250
1376040-01960573-00,903,0,0,0.00,0.00,8650410300000,5.56,900
1376040-01960573-00,903,0,0,48000.00,0.00,8650110510800,2895.56,900
1376042-01961265-00,206,0,0,0.00,0.00,8650410300000,3.84,200
1376042-01961265-00,213,0,0,7000.00,0.00,8650110510300,1969.30,200
1376056-01960674-00,213,0,0,0.00,0.00,8650410300000,24.96,200
1376056-01960674-00,213,0,0,20580.00,0.00,8650110510700,8734.62,200
1376060-03330836-00,713,0,0,25000.00,0.00,8650110510800,21608.17,700
1376066-02616861-02,310,0,0,15723.06,0.00,8650110510700,8619.59,300
1376072-02280244-00,903,0,0,0.00,0.00,8650410300000,37.52,900
1376072-02280244-00,903,0,0,30000.00,0.00,8650110510800,19141.16,900
1376087-01961188-00,802,0,0,0.00,0.00,8650410300000,23.84,800
1376087-01961188-00,804,0,0,20000.00,0.00,8650110510800,12167.93,800
137609-00078257-00,713,0,101,2500.00,0.00,8650120550800,1310.40,700
1376116-01967321-01,713,0,0,0.00,0.00,8650410300000,7.32,700
1376116-01967321-01,713,0,0,10741.79,0.00,8650110510800,3731.73,700
137625-00004665-00,213,0,0,4900.00,0.00,8650110550800,1263.25,200
1376293-02240811-00,804,8650110510800,0,0.00,35678.21,8650410200000,613.00,800
1376293-02240811-01,804,0,0,0.00,0.00,8650410300000,69.92,800
1376293-02240811-01,804,0,0,36358.64,0.00,8650110510800,35678.21,800
1376312-01961309-00,606,0,0,0.00,0.00,8650410300000,7.86,600
1376312-01961309-00,606,0,0,20000.00,0.00,8650110510800,5123.72,600
1376364-01961716-00,213,0,0,0.00,0.00,8650410300000,12.40,200
1376364-01961716-00,213,0,0,20580.00,0.00,8650110510300,6326.12,200
1376385-01963257-00,213,0,0,0.00,0.00,8650410300000,12.68,200
1376385-01963257-00,213,0,0,20000.00,0.00,8650110510700,6477.30,200
1376388-01961603-00,310,0,0,0.00,0.00,8650410300000,17.88,300
1376388-01961603-00,310,0,0,61740.00,0.00,8650110510800,9117.27,300
1376393-02287700-00,258,0,0,0.00,0.00,8650410300000,12.30,250
1376393-02287700-00,258,0,0,60000.00,0.00,8650110510800,8165.05,250
137640-00136390-00,310,0,101,500.00,0.00,8650120560300,339.80,300
1376420-01962282-00,251,0,0,0.00,0.00,8650410300000,11.40,250
1376420-01962282-00,258,0,0,10000.00,0.00,8650110510300,5812.76,250
1376562-03476100-00,258,0,0,58000.00,0.00,8650110510800,42652.38,250
1376562-03476100-00,258,8650110510800,0,0.00,42652.38,8650410200000,1680.40,250
1376578-02403816-00,252,0,0,0.00,0.00,8650410300000,14.48,250
1376578-02403816-00,258,0,0,48020.00,0.00,8650110510800,7392.23,250
1376605-02222389-01,713,0,0,0.00,0.00,8650410300000,32.76,700
1376605-02222389-01,713,0,0,24290.47,0.00,8650110510800,0.00,700
1376612-02688390-01,310,0,0,14573.78,0.00,8650110510700,11550.95,300
1376640-02423529-00,101,0,0,0.00,0.00,8650410300000,32.76,100
1376640-02423529-00,102,0,0,20580.00,0.00,8650110510800,16706.03,100
1376675-01962324-00,258,0,0,0.00,0.00,8650410300000,3.01,250
1376675-01962324-00,258,0,0,20580.00,0.00,8650110510800,3165.87,250
1376743-02385338-00,213,0,0,0.00,0.00,8650410300000,37.88,200
1376743-02385338-00,213,0,0,55000.00,0.00,8650110510300,19319.44,200
137678-00090544-00,713,0,101,500.00,0.00,8650120550800,453.27,700
1376811-01962570-00,258,0,0,7000.00,0.00,8650110510700,1234.81,250
1376823-01964805-00,213,0,0,0.00,0.00,8650410300000,49.74,200
1376823-01964805-00,213,0,0,61740.00,0.00,8650110510700,33452.03,200
1376826-01963084-00,256,0,0,0.00,0.00,8650410300000,2.40,250
1376826-01963084-00,258,0,0,7000.00,0.00,8650110510700,1229.63,250
1376848-01967855-00,102,0,0,75460.00,0.00,8650110510800,36071.49,100
1376848-01967855-00,103,0,0,0.00,0.00,8650410300000,107.80,100
1376851-02265254-00,902,0,0,0.00,0.00,8650410300000,35.15,900
1376851-02265254-00,903,0,0,0.00,0.00,8650410300000,16.05,900
137687-00772804-00,713,0,0,6300.00,0.00,8650110510800,2479.51,700
1376884-02512209-00,713,0,0,0.00,0.00,8650410300000,13.69,700
1376884-02512209-00,713,0,0,21000.00,0.00,8650110510800,6821.93,700
1376894-02128491-00,258,0,0,0.00,0.00,8650410300000,1.92,250
1376894-02128491-00,258,0,0,12000.00,0.00,8650110510800,976.00,250
1377117-01963782-00,213,0,0,0.00,0.00,8650410300000,63.86,200
1377214-02054913-00,310,0,0,0.00,0.00,8650410300000,77.44,300
1377214-02054913-00,310,0,0,61740.00,0.00,8650110510700,39512.57,300
1377214-02054913-00,310,8650110510700,0,0.00,39512.57,8650410200000,1028.20,300
1377266-01964267-00,713,0,0,0.00,0.00,8650410300000,21.24,700
1377266-01964267-00,713,0,0,24000.00,0.00,8650110510700,14449.42,700
1377266-02040740-00,713,0,0,0.00,0.00,8650410300000,16.98,700
1377266-02040740-00,713,0,0,25000.00,0.00,8650110510700,11552.01,700
1377349-01964068-00,903,0,0,0.00,0.00,8650410300000,21.08,900
1377349-01964068-00,903,0,0,20000.00,0.00,8650110510800,10750.41,900
1377434-01965555-00,804,0,0,0.00,0.00,8650410300000,14.44,800
1377434-01965555-00,804,0,0,20000.00,0.00,8650110510800,7368.73,800
1377434-01991052-00,804,0,0,0.00,0.00,8650410300000,19.12,800
1377434-01991052-00,804,0,0,16000.00,0.00,8650110510800,9749.93,800
1377530-01964870-00,903,0,0,0.00,0.00,8650410300000,1.32,900
1377530-01964870-00,903,0,0,12000.00,0.00,8650110510300,673.42,900
1377532-01964915-00,713,0,0,14000.00,0.00,8650110510800,3184.83,700
1377532-01964915-00,721,0,0,0.00,0.00,8650410300000,4.88,700
1377568-02303415-00,258,0,0,0.00,0.00,8650410300000,13.44,250
1377603-03121151-99,258,0,0,23156.20,0.00,8650110510799,5342.90,250
1377631-01964666-00,258,0,0,0.00,0.00,8650410300000,2.40,250
1377631-01964666-00,258,0,0,20500.00,0.00,8650110510700,978.12,250
1377680-01965432-00,713,0,0,0.00,0.00,8650410300000,16.40,700
1377712-01965435-00,201,0,0,0.00,0.00,8650410300000,9.40,200
1377712-01965435-00,213,0,0,7000.00,0.00,8650110510800,4793.78,200
1377754-02466005-00,213,0,0,0.00,0.00,8650410300000,6.74,200
1377789-02008761-00,102,0,0,48000.00,0.00,8650110510300,19165.58,100
1377789-02008761-00,103,0,0,0.00,0.00,8650410300000,28.17,100
1377821-01965303-00,903,0,0,0.00,0.00,8650410300000,53.52,900
1377821-01965303-00,903,0,0,48000.00,0.00,8650110510800,27312.56,900
1377821-01965303-00,903,8650110510800,0,0.00,27312.56,8650410200000,2590.00,900
1377838-01965328-00,213,0,0,0.00,0.00,8650410300000,2.38,200
1377848-02148412-00,606,0,0,0.00,0.00,8650410300000,9.72,600
1377848-02148412-00,606,0,0,11000.00,0.00,8650110510800,4953.53,600
137786-00163724-00,310,0,101,1500.00,0.00,8650120530100,402.65,300
1377861-01986253-00,213,0,0,0.00,0.00,8650410300000,6.31,200
1377861-01986253-00,213,0,0,61740.00,0.00,8650110510800,3693.68,200
1377938-01965570-00,713,0,0,48020.00,0.00,8650110510800,36224.55,700
1377938-01965570-00,713,8650110510800,0,0.00,36224.55,8650410200000,697.00,700
1377966-01965666-00,258,0,0,8800.00,0.00,8650110510300,8377.70,250
1377979-01968061-00,310,0,0,0.00,0.00,8650410300000,67.56,300
1377979-01968061-00,310,0,0,48020.00,0.00,8650110510800,34466.49,300
1377979-01968061-00,310,8650110510800,0,0.00,34466.49,8650410200000,444.10,300
1378004-01975256-00,213,0,0,0.00,0.00,8650410300000,19.96,200
1378034-01966138-00,310,0,0,0.00,0.00,8650410300000,24.04,300
1378034-01966138-00,310,0,0,20580.00,0.00,8650110510100,12266.01,300
1378096-01966001-00,903,0,0,0.00,0.00,8650410300000,47.32,900
1378096-01966001-00,903,0,0,48000.00,0.00,8650110510800,24147.52,900
1378096-01966001-00,903,8650110510800,0,0.00,24147.52,8650410200000,988.00,900
1378151-01966201-00,713,0,0,0.00,0.00,8650410300000,1.76,700
1378151-01966201-00,713,0,0,6900.00,0.00,8650110510800,906.58,700
137821-01990937-00,713,0,0,0.00,0.00,8650410300000,63.56,700
137821-01990937-00,713,0,0,51500.00,0.00,8650110510800,28808.81,700
1378243-01967992-00,310,0,0,0.00,0.00,8650410300000,24.28,300
1378243-01967992-00,310,0,0,20580.00,0.00,8650110510700,12386.82,300
1378259-03061446-01,213,0,0,39947.41,0.00,8650110510700,37441.34,200
1378286-02259802-00,713,0,0,0.00,0.00,8650410300000,4.88,700
1378297-03141949-00,310,0,0,14000.00,0.00,8650110510800,5564.27,300
1378297-03141949-99,310,0,0,5649.49,0.00,8650110510899,5649.49,300
137833-00022242-00,713,0,0,6000.00,0.00,8650110550400,3164.71,700
1378334-01968138-00,258,0,0,0.00,0.00,8650410300000,27.21,250
1378334-01968138-00,258,0,0,34500.00,0.00,8650110510700,15337.85,250
1378341-01966752-00,802,0,0,0.00,0.00,8650410300000,3.76,800
1378341-01966752-00,804,0,0,7000.00,0.00,8650110510800,1927.47,800
1378419-01966895-00,903,0,0,0.00,0.00,8650410300000,57.60,900
1378419-01966895-00,903,0,0,45000.00,0.00,8650110510800,29386.39,900
1378419-01966895-00,903,8650110510800,0,0.00,29386.39,8650410200000,850.00,900
137848-00115955-00,713,0,0,2400.00,0.00,8650110550800,2189.10,700
1378480-01967221-00,102,0,0,63000.00,0.00,8650110510800,9017.51,100
1378480-01967221-00,103,0,0,0.00,0.00,8650410300000,16.56,100
1378491-02526832-00,310,0,0,27440.00,0.00,8650110510700,4214.24,300
1378491-02526832-99,310,0,0,6478.17,0.00,8650110510799,6478.17,300
137853-00968484-00,258,0,0,30000.00,0.00,8650110510800,8793.11,250
1378572-01967959-00,258,0,0,0.00,0.00,8650410300000,25.60,250
1378572-01967959-00,258,0,0,22000.00,0.00,8650110510800,13057.19,250
137860-00175763-00,713,0,101,7000.00,0.00,8650120550800,3990.87,700
137860-00175763-00,713,8650120550800,0,0.00,3990.87,8650410200000,416.00,700
137860-00227054-00,713,0,101,5000.00,0.00,8650120550800,3679.22,700
137860-00227054-00,713,8650120550800,0,0.00,3679.22,8650410200000,23.00,700
1378683-02000032-00,258,0,0,0.00,0.00,8650410300000,94.92,250
1378683-02000032-00,258,0,0,75400.00,0.00,8650110510100,61340.49,250
1378692-01967583-00,713,0,0,0.00,0.00,8650410300000,2.08,700
1378692-01967583-00,713,0,0,28000.00,0.00,8650110510800,0.00,700
1378790-01967696-00,713,0,0,0.00,0.00,8650410300000,14.64,700
1378790-01967696-00,713,0,0,14000.00,0.00,8650110510800,7472.77,700
1378799-01967722-00,258,0,0,0.00,0.00,8650410300000,13.36,250
1378799-01967722-00,258,0,0,20500.00,0.00,8650110510800,6808.88,250
1378846-01967800-00,307,0,0,0.00,0.00,8650410300000,5.67,300
1378846-01967800-00,310,0,0,10000.00,0.00,8650110510300,3247.89,300
137886-00004695-00,213,0,0,6700.00,0.00,8650110550800,5175.52,200
1378873-01969619-00,213,0,0,0.00,0.00,8650410300000,11.08,200
1378873-01969619-00,213,0,0,14000.00,0.00,8650110510700,5654.00,200
1378927-01967971-00,310,0,0,0.00,0.00,8650410300000,19.16,300
1378927-01967971-00,310,0,0,20500.00,0.00,8650110510800,9774.86,300
1379006-01968107-00,713,0,0,0.00,0.00,8650410300000,1.77,700
1379006-01968107-00,713,0,0,14000.00,0.00,8650110510800,1776.54,700
1379109-01968306-00,701,0,0,0.00,0.00,8650410300000,6.12,700
137930-00172893-00,102,0,0,2000.00,0.00,8650110530800,908.38,100
1379532-01968843-00,606,0,0,3000.00,0.00,8650110510800,1549.07,600
1379547-01969032-00,258,0,0,0.00,0.00,8650410300000,2.56,250
1379547-01969032-00,258,0,0,14000.00,0.00,8650110510700,1307.60,250
1379568-02352224-99,903,0,0,8468.70,0.00,8650110510899,7311.72,900
1379597-02155438-00,102,0,0,0.00,0.00,8650410300000,11.82,100
1379597-02155438-00,102,0,0,102900.00,0.00,8650110510700,5383.54,100
1379666-02504571-00,213,0,0,0.00,0.00,8650410300000,8.72,200
1379666-02504571-00,213,0,0,14000.00,0.00,8650110510700,4458.61,200
137967-00027839-00,213,0,101,5500.00,0.00,8650120550800,3543.77,200
137967-00027839-00,213,8650120550800,0,0.00,3543.77,8650410200000,481.50,200
137981-00006925-00,213,0,101,3600.00,0.00,8650120550800,454.94,200
1380033-02099627-00,258,0,0,0.00,0.00,8650410300000,0.60,250
1380033-02099627-00,258,0,0,6000.00,0.00,8650110510700,306.85,250
1380067-01976868-00,903,0,0,0.00,0.00,8650410300000,13.16,900
1380067-01976868-00,903,0,0,35000.00,0.00,8650110510300,6720.27,900
1380155-01970810-00,258,0,0,24500.00,0.00,8650110510700,4947.13,250
1380155-01970810-00,274,0,0,0.00,0.00,8650410300000,4.22,250
1380300-01970988-00,310,0,0,0.00,0.00,8650410300000,25.76,300
1380300-01970988-00,310,0,0,48020.00,0.00,8650110510700,13143.31,300
1380416-02310728-00,213,0,0,0.00,0.00,8650410300000,48.36,200
1380416-02310728-00,213,0,0,28000.00,0.00,8650110510800,24669.26,200
1380416-02310728-00,213,8650110510800,0,0.00,24669.26,8650410200000,2183.40,200
1380473-02215497-00,258,0,0,0.00,0.00,8650410300000,13.40,250
1380473-02215497-00,258,0,0,14000.00,0.00,8650110510300,6833.28,250
1380506-02315000-00,713,0,0,0.00,0.00,8650410300000,31.68,700
1380506-02315000-00,713,0,0,30000.00,0.00,8650110510800,16164.52,700
1380506-02404131-00,713,0,0,0.00,0.00,8650410300000,17.48,700
1380506-02404131-00,713,0,0,14000.00,0.00,8650110510800,8915.82,700
1380530-02473780-00,713,0,0,0.00,0.00,8650410300000,52.60,700
1380530-02473780-00,713,0,0,33800.00,0.00,8650110510800,26728.75,700
1380530-02473780-00,713,8650110510800,0,0.00,26728.75,8650410200000,0.00,700
138055-00104912-00,713,0,0,6500.00,0.00,8650110550800,1313.08,700
1380678-02521930-00,713,0,0,0.00,0.00,8650410300000,38.60,700
1380678-02521930-00,713,0,0,45000.00,0.00,8650110510700,16712.00,700
1380699-02816410-99,903,0,0,9239.14,0.00,8650110511299,7224.42,900
1380736-02750717-99,213,0,0,3409.57,0.00,8650110510899,3409.57,200
1380797-01971732-00,213,0,0,0.00,0.00,8650410300000,14.28,200
1380797-01971732-00,213,0,0,14000.00,0.00,8650110510800,7279.73,200
1380846-01971867-00,902,0,0,0.00,0.00,8650410300000,33.40,900
1380846-01971867-00,903,0,0,0.00,0.00,8650410300000,15.72,900
1380846-01971867-00,903,0,0,48000.00,0.00,8650110510800,21399.76,900
1380858-02538888-00,713,0,0,0.00,0.00,8650410300000,26.08,700
1380858-02538888-00,713,0,0,27000.00,0.00,8650110510800,10351.53,700
1380913-01972035-00,258,0,0,0.00,0.00,8650410300000,15.80,250
1380913-01972035-00,258,0,0,20500.00,0.00,8650110510800,8057.36,250
138103-01869845-01,256,0,0,0.00,0.00,8650410300000,3.40,250
138103-01869845-01,258,0,0,11491.80,0.00,8650110510800,1726.60,250
1381055-02107321-00,310,0,0,0.00,0.00,8650410300000,0.88,300
1381055-02107321-00,310,0,0,36800.00,0.00,8650110510100,482.40,300
1381188-01972775-00,310,0,0,0.00,0.00,8650410300000,3.30,300
1381188-01972775-00,310,0,0,34300.00,0.00,8650110510700,2251.24,300
1381243-01984704-00,804,0,0,21000.00,0.00,8650110510700,6296.55,800
1381286-01972884-00,713,0,0,0.00,0.00,8650410300000,2.97,700
1381286-01972884-00,723,0,0,0.00,0.00,8650410300000,8.91,700
138129-00090134-00,713,0,0,5000.00,0.00,8650110550800,4728.29,700
1381314-01976412-00,307,0,0,0.00,0.00,8650410300000,3.55,300
1381314-01976412-00,310,0,0,7000.00,0.00,8650110510300,1277.78,300
1381393-02291718-00,713,0,0,0.00,0.00,8650410300000,7.20,700
1381393-02291718-00,713,0,0,14000.00,0.00,8650110510300,3680.05,700
1381471-03372036-00,213,0,0,48020.00,0.00,8650110510800,41624.39,200
1381634-01989692-00,501,0,0,0.00,0.00,8650410300000,5.40,500
1381660-01978107-00,310,0,0,0.00,0.00,8650410300000,7.68,300
1381660-01978107-00,310,0,0,48000.00,0.00,8650110510300,3924.00,300
1381675-01973695-00,258,0,0,0.00,0.00,8650410300000,7.76,250
1381675-01973695-00,258,0,0,17500.00,0.00,8650110510700,3951.51,250
1381880-01976266-00,213,0,0,0.00,0.00,8650410300000,0.84,200
1382072-01974436-00,903,0,0,0.00,0.00,8650410300000,54.36,900
1382072-01974436-00,903,0,0,48000.00,0.00,8650110510800,27732.59,900
1382072-01974436-00,903,8650110510800,0,0.00,27732.59,8650410200000,548.00,900
1382121-01974650-00,258,0,0,0.00,0.00,8650410300000,0.15,250
1382121-01974650-00,258,0,0,7000.00,0.00,8650110510300,92.10,250
138216-00077930-00,713,0,101,3000.00,0.00,8650120550800,2204.36,700
1382194-02559902-00,213,0,0,0.00,0.00,8650410300000,17.04,200
1382194-02559902-00,213,0,0,27440.00,0.00,8650110510700,8696.55,200
138221-00010474-00,213,0,101,6000.00,0.00,8650120550800,4791.93,200
138221-00010474-00,213,8650120550800,0,0.00,4791.93,8650410200000,1727.18,200
138233-00166761-00,310,0,101,2400.00,0.00,8650120530800,1589.61,300
138239-00021973-00,213,0,101,1200.00,0.00,8650120550800,57.11,200
1382434-01976463-00,310,0,0,14000.00,0.00,8650110510800,10417.02,300
1382495-02241400-99,310,0,0,5171.55,0.00,8650110510199,5171.55,300
1382495-02651196-00,310,0,0,0.00,0.00,8650410300000,4.03,300
1382495-02651196-00,310,0,0,17200.00,0.00,8650110510800,5933.37,300
1382732-01976411-00,258,0,0,0.00,0.00,8650410300000,0.72,250
1382757-02317316-00,501,0,0,0.00,0.00,8650410300000,9.48,500
1382757-02317316-00,504,0,0,28500.00,0.00,8650110510100,2875.79,500
1382774-02512451-00,802,0,0,0.00,0.00,8650410300000,10.67,800
1382797-01977173-00,213,0,0,0.00,0.00,8650410300000,10.48,200
1382797-01977173-00,213,0,0,20580.00,0.00,8650110510300,5341.99,200
1382799-02673852-00,310,0,0,0.00,0.00,8650410300000,11.28,300
1382799-02673852-00,310,0,0,25264.07,0.00,8650110510300,2462.45,300
1382820-02999459-00,213,8650110510700,0,0.00,86733.20,8650410200000,2777.00,200
1382820-02999459-01,213,0,0,93671.09,0.00,8650110510700,86733.20,200
1382820-02999459-99,213,0,0,6820.34,0.00,8650110510799,6820.34,200
1382827-02020249-00,310,0,0,0.00,0.00,8650410300000,31.62,300
1382827-02020249-00,310,0,0,48020.00,0.00,8650110510800,16794.29,300
1382855-03398344-00,213,0,0,5000.00,0.00,8650110510800,269.41,200
1382855-03430323-00,213,0,0,25000.00,0.00,8650110510800,20501.54,200
1382894-03309806-01,258,0,0,4244.71,0.00,8650110510800,440.36,250
1382912-01991124-00,310,0,0,0.00,0.00,8650410300000,45.70,300
1382912-01991124-00,310,0,0,48020.00,0.00,8650110510100,23715.10,300
1382912-01991124-00,310,8650110510100,0,0.00,23715.10,8650410200000,1595.60,300
1382924-02284316-00,213,0,0,0.00,0.00,8650410300000,14.61,200
1382924-02284316-00,213,0,0,35000.00,0.00,8650110510800,8785.19,200
1382934-01976702-00,606,0,0,0.00,0.00,8650410300000,17.44,600
1382934-01976702-00,606,0,0,15000.00,0.00,8650110510800,8897.18,600
1382981-01977667-00,208,0,0,0.00,0.00,8650410300000,28.40,200
1382981-01977667-00,213,0,0,20500.00,0.00,8650110510300,14495.09,200
1383072-01978528-00,310,0,0,137200.00,0.00,8650110510800,28788.12,300
138309-00115981-00,713,0,0,2500.00,0.00,8650110550800,1578.53,700
1383108-01983245-00,213,0,0,0.00,0.00,8650410300000,5.40,200
1383114-01978128-00,903,0,0,0.00,0.00,8650410300000,7.48,900
1383114-01978128-00,903,0,0,35000.00,0.00,8650110510700,3817.45,900
13833-00060452-00,258,0,101,1000.00,0.00,8650120530800,699.17,250
